group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
sum_even,,1000000,1000000,elements,1092708.0,ns,9
sum_even,,1000000,1000000,elements,2196500.0,ns,18
sum_even,,1000000,1000000,elements,3050375.0,ns,27
sum_even,,1000000,1000000,elements,4141083.0,ns,36
sum_even,,1000000,1000000,elements,5322333.0,ns,45
sum_even,,1000000,1000000,elements,6432334.0,ns,54
sum_even,,1000000,1000000,elements,7570209.0,ns,63
sum_even,,1000000,1000000,elements,8684542.0,ns,72
sum_even,,1000000,1000000,elements,9808708.0,ns,81
sum_even,,1000000,1000000,elements,10871791.0,ns,90
sum_even,,1000000,1000000,elements,12004083.0,ns,99
sum_even,,1000000,1000000,elements,13080625.0,ns,108
sum_even,,1000000,1000000,elements,14158834.0,ns,117
sum_even,,1000000,1000000,elements,15327708.0,ns,126
sum_even,,1000000,1000000,elements,16371958.0,ns,135
sum_even,,1000000,1000000,elements,17464959.0,ns,144
sum_even,,1000000,1000000,elements,18599375.0,ns,153
sum_even,,1000000,1000000,elements,19610375.0,ns,162
sum_even,,1000000,1000000,elements,20738208.0,ns,171
sum_even,,1000000,1000000,elements,21804291.0,ns,180
sum_even,,1000000,1000000,elements,23013125.0,ns,189
sum_even,,1000000,1000000,elements,24578667.0,ns,198
sum_even,,1000000,1000000,elements,25985625.0,ns,207
sum_even,,1000000,1000000,elements,25921750.0,ns,216
sum_even,,1000000,1000000,elements,27179792.0,ns,225
sum_even,,1000000,1000000,elements,28746167.0,ns,234
sum_even,,1000000,1000000,elements,28531833.0,ns,243
sum_even,,1000000,1000000,elements,30691334.0,ns,252
sum_even,,1000000,1000000,elements,31758083.0,ns,261
sum_even,,1000000,1000000,elements,32894708.0,ns,270
sum_even,,1000000,1000000,elements,33908417.0,ns,279
sum_even,,1000000,1000000,elements,34398458.0,ns,288
sum_even,,1000000,1000000,elements,36225292.0,ns,297
sum_even,,1000000,1000000,elements,37212250.0,ns,306
sum_even,,1000000,1000000,elements,38041500.0,ns,315
sum_even,,1000000,1000000,elements,39352667.0,ns,324
sum_even,,1000000,1000000,elements,40753750.0,ns,333
sum_even,,1000000,1000000,elements,41938917.0,ns,342
sum_even,,1000000,1000000,elements,41910292.0,ns,351
sum_even,,1000000,1000000,elements,43599250.0,ns,360
sum_even,,1000000,1000000,elements,44922542.0,ns,369
sum_even,,1000000,1000000,elements,46035583.0,ns,378
sum_even,,1000000,1000000,elements,46220750.0,ns,387
sum_even,,1000000,1000000,elements,47883750.0,ns,396
sum_even,,1000000,1000000,elements,49364792.0,ns,405
sum_even,,1000000,1000000,elements,49884542.0,ns,414
sum_even,,1000000,1000000,elements,63787875.0,ns,423
sum_even,,1000000,1000000,elements,51718791.0,ns,432
sum_even,,1000000,1000000,elements,53825916.0,ns,441
sum_even,,1000000,1000000,elements,54163333.0,ns,450
sum_even,,1000000,1000000,elements,55494458.0,ns,459
sum_even,,1000000,1000000,elements,56902416.0,ns,468
sum_even,,1000000,1000000,elements,57902166.0,ns,477
sum_even,,1000000,1000000,elements,58746250.0,ns,486
sum_even,,1000000,1000000,elements,60381125.0,ns,495
sum_even,,1000000,1000000,elements,61968167.0,ns,504
sum_even,,1000000,1000000,elements,63136792.0,ns,513
sum_even,,1000000,1000000,elements,64589041.0,ns,522
sum_even,,1000000,1000000,elements,64368792.0,ns,531
sum_even,,1000000,1000000,elements,66310000.0,ns,540
sum_even,,1000000,1000000,elements,67358542.0,ns,549
sum_even,,1000000,1000000,elements,68798459.0,ns,558
sum_even,,1000000,1000000,elements,69500875.0,ns,567
sum_even,,1000000,1000000,elements,70887041.0,ns,576
sum_even,,1000000,1000000,elements,72170917.0,ns,585
sum_even,,1000000,1000000,elements,72841959.0,ns,594
sum_even,,1000000,1000000,elements,74574333.0,ns,603
sum_even,,1000000,1000000,elements,74209500.0,ns,612
sum_even,,1000000,1000000,elements,76300708.0,ns,621
sum_even,,1000000,1000000,elements,77226667.0,ns,630
sum_even,,1000000,1000000,elements,78925334.0,ns,639
sum_even,,1000000,1000000,elements,79952959.0,ns,648
sum_even,,1000000,1000000,elements,79775250.0,ns,657
sum_even,,1000000,1000000,elements,82030833.0,ns,666
sum_even,,1000000,1000000,elements,82587291.0,ns,675
sum_even,,1000000,1000000,elements,84262334.0,ns,684
sum_even,,1000000,1000000,elements,84647750.0,ns,693
sum_even,,1000000,1000000,elements,85701000.0,ns,702
sum_even,,1000000,1000000,elements,87157167.0,ns,711
sum_even,,1000000,1000000,elements,87934125.0,ns,720
sum_even,,1000000,1000000,elements,88715125.0,ns,729
sum_even,,1000000,1000000,elements,89227458.0,ns,738
sum_even,,1000000,1000000,elements,90675833.0,ns,747
sum_even,,1000000,1000000,elements,91791917.0,ns,756
sum_even,,1000000,1000000,elements,92235208.0,ns,765
sum_even,,1000000,1000000,elements,94681833.0,ns,774
sum_even,,1000000,1000000,elements,95071958.0,ns,783
sum_even,,1000000,1000000,elements,97346625.0,ns,792
sum_even,,1000000,1000000,elements,98848084.0,ns,801
sum_even,,1000000,1000000,elements,100435958.0,ns,810
sum_even,,1000000,1000000,elements,99950333.0,ns,819
sum_even,,1000000,1000000,elements,101948291.0,ns,828
sum_even,,1000000,1000000,elements,101099208.0,ns,837
sum_even,,1000000,1000000,elements,103281209.0,ns,846
sum_even,,1000000,1000000,elements,105563333.0,ns,855
sum_even,,1000000,1000000,elements,105713541.0,ns,864
sum_even,,1000000,1000000,elements,107128083.0,ns,873
sum_even,,1000000,1000000,elements,108054125.0,ns,882
sum_even,,1000000,1000000,elements,107820459.0,ns,891
sum_even,,1000000,1000000,elements,110250084.0,ns,900
